"station","arrondissement","lat","long","dur","mm","jj","temp","precip"
"Métro Jean-Talon (Berri / Jean-Talon)","Villeray—Saint-Michel—Parc-Extension",45.5390003643266,-73.6142510175705,20.85985,7,6,22.2,0
"Hamilton / Jolicoeur","Le Sud-Ouest",45.4567028284907,-73.5976426863635,12.7322666666667,6,2,23.3,1.3
"Waverly / St-Viateur","Le Plateau-Mont-Royal",45.5238561444472,-73.6001265048981,4.36378333333333,9,3,14.5,10.4
"Cartier / St-Joseph","Le Plateau-Mont-Royal",45.5358282368643,-73.578690290451,4.97163333333333,8,2,18.6,0.3
"de l'Esplanade / Villeneuve","Le Plateau-Mont-Royal",45.5194318421386,-73.5909595385965,11.1618,5,3,16.7,2.3
"University / Prince-Arthur","Ville-Marie",45.5074794530521,-73.5786473751068,5.11855,5,3,23.8,4.1
"des Pins / Hutchison","Le Plateau-Mont-Royal",45.5108002894856,-73.5782209038734,2.60538333333333,9,6,15.9,16.4
"IUSMM (Georges-Villeneuve)","Mercier - Hochelaga-Maisonneuve",45.5866104283881,-73.529691696167,35.8251666666667,9,1,17.8,0.2
"de l'Esplanade / Beaubien","Rosemont - La Petite-Patrie",45.5283998385823,-73.6119228601456,13.0478,7,4,25.4,0
"Durocher / Sherbrooke","Le Plateau-Mont-Royal",45.5070882905057,-73.5722798109055,4.72311666666667,7,3,22.9,11.9
"Calixa-Lavallée / Rachel","Le Plateau-Mont-Royal",45.5277829924464,-73.5716744557794,6.10356666666667,9,4,21.6,0
"Boyer / Rosemont","Rosemont - La Petite-Patrie",45.5340986680406,-73.5955345630646,3.66771666666667,5,4,14.5,0.7
"Lionel-Groulx / Georges-Vanier","Le Sud-Ouest",45.4863282812742,-73.5735726356506,91.8048666666667,7,7,25,0
"Guizot / St-Laurent","Villeray—Saint-Michel—Parc-Extension",45.5396804432797,-73.6345043778419,2.09743333333333,6,4,20.2,4.3
"St-Zotique / Clark","Rosemont - La Petite-Patrie",45.531437600982,-73.6127007007599,8.18025,6,3,16.7,0
"19e avenue / St-Zotique","Rosemont - La Petite-Patrie",45.5616827573486,-73.5856479406357,12.8192,7,6,25,0
"Berlioz / de l'Île des Soeurs","Verdun",45.4599857764093,-73.5439556837082,4.7593,7,6,22.7,3.2
"Clark / St-Viateur","Le Plateau-Mont-Royal",45.5251943015533,-73.5993563756347,22.5354833333333,8,6,24.3,0.6
"Hutchison / Beaubien","Rosemont - La Petite-Patrie",45.5260585101832,-73.6129689216614,9.39246666666667,5,4,11,4.3
"Hélène-Baillargeon / St-Denis","Le Plateau-Mont-Royal",45.52974,-73.59527,6.85226666666667,9,3,14.5,10.4
"St-Jacques / St-Laurent","Ville-Marie",45.5064446492057,-73.5564869642258,12.4438833333333,7,4,20.7,0
"Parc Olympique (Pie-IX / Sherbrooke)","Mercier - Hochelaga-Maisonneuve",45.554824549823,-73.5537028312683,10.7051166666667,8,2,22,0
"de Gaspé / St-Viateur","Le Plateau-Mont-Royal",45.5276726466961,-73.5973826050758,3.92868333333333,8,1,17.4,20.4
"St-Denis / Ste-Catherine","Ville-Marie",45.5137229122146,-73.5603104531765,29.1595333333333,5,2,21.8,4
"Boyer / Beaubien","Rosemont - La Petite-Patrie",45.537041,-73.602026,9.82443333333333,8,6,21.4,0
"Beurling / Godin","Verdun",45.4479158121584,-73.5838186740875,11.6780666666667,5,3,14.5,0.8
"Letourneux / Hochelaga","Mercier - Hochelaga-Maisonneuve",45.5546588807509,-73.5466030240059,15.2120166666667,7,5,23.2,0
"St-Dominique / de Bellechasse","Rosemont - La Petite-Patrie",45.5295246656531,-73.604888767004,8.78161666666667,5,7,12.1,11.5
"des Pins / Hutchison","Le Plateau-Mont-Royal",45.5108002894856,-73.5782209038734,11.3741,6,1,23.7,0.3
"Calixa-Lavallée / Sherbrooke","Le Plateau-Mont-Royal",45.52479,-73.56545,21.7237,5,7,18.3,0.5
"Berri / Cherrier","Le Plateau-Mont-Royal",45.5192661569113,-73.5692971944809,46.3187333333333,6,4,15,1.6
"Gilford / St-Denis","Le Plateau-Mont-Royal",45.5249761296063,-73.5855889320374,8.72551666666667,10,6,9.9,2.9
"Mackay / Ste-Catherine","Ville-Marie",45.4957740638038,-73.5768784582615,6.01228333333333,9,4,20.1,0
"Marie-Anne / de la Roche","Le Plateau-Mont-Royal",45.5275505076019,-73.5762870311737,33.63575,6,1,15.2,2.2
"de l'Hôtel-de-Ville / Ste-Catherine","Ville-Marie",45.5116604559387,-73.5621356964111,1.29786666666667,6,2,22.4,0.2
"Panet / Ste-Catherine","Ville-Marie",45.5200299866894,-73.554915189743,15.2191333333333,9,2,13.7,0
"Parc Félix-Leclerc (François-Boivin / St-Zotique)","Mercier - Hochelaga-Maisonneuve",45.5914549914687,-73.5627552866936,1.80601666666667,5,3,16.7,2.3
"Calixa-Lavallée / Sherbrooke","Le Plateau-Mont-Royal",45.52479,-73.56545,12.8558,5,1,15.3,0
"St-Dominique / de Bellechasse","Rosemont - La Petite-Patrie",45.5295246656531,-73.604888767004,6.58078333333333,5,7,20.4,0.4
"Parc Hilda-Ramacière (de Bullion / Prince-Arthur)","Le Plateau-Mont-Royal",45.5156213198234,-73.5721296072006,7.36156666666667,7,7,23.8,0
"Clark / Rachel","Le Plateau-Mont-Royal",45.5175374492075,-73.5824152455461,12.3354333333333,8,3,18.1,0.2
"Richmond / des Bassins","Le Sud-Ouest",45.4875215851135,-73.5650029778481,10.7756333333333,9,6,16.4,0
"Clark / Prince-Arthur","Le Plateau-Mont-Royal",45.5133425123071,-73.57301607728,4.29493333333333,9,2,17.9,0.5
"St-Dominique / St-Zotique","Rosemont - La Petite-Patrie",45.532264610185,-73.6110632121563,15.4288333333333,9,7,19,6.6
"de Mentana / Marie-Anne","Le Plateau-Mont-Royal",45.5260265652214,-73.5778588056564,19.3375333333333,8,6,24.3,0.6
"de Gaspé / Fairmount","Le Plateau-Mont-Royal",45.5255781593942,-73.592855706811,6.30773333333333,10,1,17.3,2.2
"de Chateaubriand / Jarry","Villeray—Saint-Michel—Parc-Extension",45.5458867229656,-73.6267367005348,38.6548,8,5,27.4,0
"Ste-Catherine / St-Mathieu","Ville-Marie",45.4938469014278,-73.5791784524918,4.83518333333333,9,4,21.6,0
"Richmond / des Bassins","Le Sud-Ouest",45.4875215851135,-73.5650029778481,63.2493666666667,9,6,19.5,0
"Jeanne-d'Arc / Ontario","Mercier - Hochelaga-Maisonneuve",45.5495976788718,-73.5418742895126,21.2902666666667,10,4,9.6,1
"Métro Jolicoeur (de Sève / Drake)","Le Sud-Ouest",45.4560854578311,-73.5819371044636,1.55921666666667,5,3,10.2,0.4
"St-Zotique / Clark","Rosemont - La Petite-Patrie",45.531437600982,-73.6127007007599,10.1246666666667,8,4,21.3,3.4
"Christophe-Colomb / St-Joseph","Le Plateau-Mont-Royal",45.5303648655596,-73.5843926668167,17.0134666666667,6,6,21,0
"Mansfield / Ste-Catherine","Ville-Marie",45.5014066403113,-73.571654856205,13.4144833333333,5,1,15.3,0
"Panet / Ste-Catherine","Ville-Marie",45.5200299866894,-73.554915189743,17.5375833333333,5,6,20.5,0.4
"Boyer / du Mont-Royal","Le Plateau-Mont-Royal",45.5274321263806,-73.5799167305231,4.8744,7,4,20.1,0.5
"de Soissons / de Darlington","Côte-des-Neiges - Notre-Dame-de-Grâce",45.5068991404994,-73.623526096344,21.1108,9,2,13.7,0
"Boyer / Rosemont","Rosemont - La Petite-Patrie",45.5340986680406,-73.5955345630646,6.11618333333333,5,1,15.3,0
"Atwater / Greene","Le Sud-Ouest",45.480495143306,-73.5778266191483,6.76,6,2,15,0
"Chomedey / de Maisonneuve","Ville-Marie",45.491750449904,-73.5839447379112,16.3072666666667,7,6,23.1,1.9
"Laval / Duluth","Le Plateau-Mont-Royal",45.5191926178386,-73.5771592613492,5.33298333333333,10,4,14.8,0.2
"Calixa-Lavallée / Sherbrooke","Le Plateau-Mont-Royal",45.52479,-73.56545,9.03038333333333,10,7,14,3.6
"Mansfield / Sherbrooke","Ville-Marie",45.5030153352982,-73.5751303658617,3.75595,7,2,25.9,0
"Boyer / Beaubien","Rosemont - La Petite-Patrie",45.537041,-73.602026,4.3513,7,2,25.9,0
"Monk / de Biencourt","Le Sud-Ouest",45.4586631924103,-73.5960227251053,36.6861666666667,10,5,17.1,0
"Ste-Catherine / St-Mathieu","Ville-Marie",45.4938469014278,-73.5791784524918,16.9711333333333,8,6,21.4,0
"Métro Vendôme (de Marlowe / de Maisonneuve)","Côte-des-Neiges - Notre-Dame-de-Grâce",45.4739302823515,-73.6047345399856,7.5545,6,2,26.7,0
"Square St-Louis (du Square St-Louis / Laval)","Le Plateau-Mont-Royal",45.5160908019707,-73.5701286792755,22.4793833333333,5,5,14.2,0.2
"Berri / Cherrier","Le Plateau-Mont-Royal",45.5192661569113,-73.5692971944809,6.93261666666667,6,5,15.7,0
"Mozart / St-Laurent","Rosemont - La Petite-Patrie",45.5332862470923,-73.6154638230937,6.72328333333333,10,5,10.3,3.9
"Marquette / du Mont-Royal","Le Plateau-Mont-Royal",45.5322179114747,-73.575431406498,12.12725,6,4,15,1.6
"Clark / Rachel","Le Plateau-Mont-Royal",45.5175374492075,-73.5824152455461,9.29641666666667,10,6,9.9,2.9
"Clark / St-Viateur","Le Plateau-Mont-Royal",45.5251943015533,-73.5993563756347,10.7374333333333,8,5,19.2,0
"Gauthier / Parthenais","Le Plateau-Mont-Royal",45.5329262557465,-73.5637798905373,11.90275,9,1,15.3,8.6
"Gilford / de Brébeuf","Le Plateau-Mont-Royal",45.5308702477731,-73.581557571888,13.4669166666667,10,7,14,3.6
"Ste-Catherine / St-Mathieu","Ville-Marie",45.4938469014278,-73.5791784524918,13.2413666666667,6,3,16.7,0
"16e avenue / St-Joseph","Rosemont - La Petite-Patrie",45.5529361127727,-73.5657714307308,3.25491666666667,10,1,5.9,3.2
"Prince-Arthur / du Parc","Le Plateau-Mont-Royal",45.5104446575336,-73.5755842924118,1.4481,6,1,23.7,0.3
"Drolet / Marie-Anne","Le Plateau-Mont-Royal",45.5224025734141,-73.5811766982079,7.7282,9,2,23.1,0
"de Lanaudière / du Mont-Royal","Le Plateau-Mont-Royal",45.5300880233173,-73.5768820847443,10.04395,10,1,5.9,3.2
"Durocher / Sherbrooke","Le Plateau-Mont-Royal",45.5070882905057,-73.5722798109055,18.6081,10,5,12.3,1.3
"de Léry / Sherbrooke","Mercier - Hochelaga-Maisonneuve",45.5409997166324,-73.5582625865936,10.03665,5,6,12.8,0.5
"Ste-Catherine / St-Mathieu","Ville-Marie",45.4938469014278,-73.5791784524918,2.34708333333333,8,5,24.5,0
"Mackay / Ste-Catherine","Ville-Marie",45.4957740638038,-73.5768784582615,13.2228,7,4,20.1,0.5
"1ère avenue / Rosemont","Rosemont - La Petite-Patrie",45.54779995288,-73.5848674178123,10.5437166666667,6,4,27.2,1.3
"Jeanne-Mance / Laurier","Le Plateau-Mont-Royal",45.5202763332061,-73.5949762166638,4.88181666666667,10,7,14,3.6
"Boyer / St-Zotique","Rosemont - La Petite-Patrie",45.5386622004592,-73.6058074235916,17.5706166666667,9,7,21.7,0
"St-Dominique / Jean-Talon","Villeray—Saint-Michel—Parc-Extension",45.5352039824168,-73.6175217570053,7.53053333333333,5,6,20.5,0.4
"Parc Hilda-Ramacière (de Bullion / Prince-Arthur)","Le Plateau-Mont-Royal",45.5156213198234,-73.5721296072006,4.62275,10,4,14.8,0.2
"Métro Jean-Talon (Berri / Jean-Talon)","Villeray—Saint-Michel—Parc-Extension",45.5390003643266,-73.6142510175705,20.9802,7,4,20.7,0
"Holt / Fullum","Rosemont - La Petite-Patrie",45.5439373251856,-73.584446310997,2.65456666666667,7,3,24.8,0
"Square St-Louis (du Square St-Louis / Laval)","Le Plateau-Mont-Royal",45.5160908019707,-73.5701286792755,3.46001666666667,5,6,14.3,1
"Drolet / St-Zotique","Rosemont - La Petite-Patrie",45.5348821414782,-73.6094123125076,12.5285333333333,7,5,21.7,0
"de Bordeaux / Rachel","Le Plateau-Mont-Royal",45.5320753229761,-73.5676998398048,24.2413833333333,7,2,25.9,0
"Roy / St-Denis","Le Plateau-Mont-Royal",45.51908,-73.5727,4.20211666666667,6,2,22.4,0.2
"Gilford / St-Denis","Le Plateau-Mont-Royal",45.5249761296063,-73.5855889320374,6.50113333333333,9,3,18.1,0
"Mansfield / Ste-Catherine","Ville-Marie",45.5014066403113,-73.571654856205,14.3829666666667,10,2,9.4,2
"1ère avenue / Rosemont","Rosemont - La Petite-Patrie",45.54779995288,-73.5848674178123,17.2087833333333,7,2,22.6,0
"Calixa-Lavallée / Rachel","Le Plateau-Mont-Royal",45.5278315445631,-73.5719096660614,10.36865,5,6,14.3,1
"19e avenue / St-Zotique","Rosemont - La Petite-Patrie",45.5616827573486,-73.5856479406357,2.9485,6,4,21.5,20.2
"Duvernay / Charlevoix","Le Sud-Ouest",45.4820973051128,-73.5748775303364,4.10063333333333,8,5,19.7,0
"Faillon / St-Denis","Villeray—Saint-Michel—Parc-Extension",45.5398908527814,-73.6202698945999,15.06925,7,2,24.8,0.5
"Fullum / de Rouen","Ville-Marie",45.5322553624361,-73.5589202400479,19.6254166666667,10,1,12,3.8
"Métro Vendôme (de Marlowe / de Maisonneuve)","Côte-des-Neiges - Notre-Dame-de-Grâce",45.4739302823515,-73.6047345399856,8.55748333333333,9,1,13.7,0.2
"Clark / Rachel","Le Plateau-Mont-Royal",45.5175374492075,-73.5824152455461,11.0348666666667,7,2,21.8,0.7
"Calixa-Lavallée / Sherbrooke","Le Plateau-Mont-Royal",45.52479,-73.56545,12.25535,8,3,18.1,0.2
"Berri / Laurier","Le Plateau-Mont-Royal",45.5280999552767,-73.5884387162514,7.74153333333333,10,4,6.7,3.6
"Bishop / René-Lévesque","Ville-Marie",45.4953679550706,-73.5740125179291,4.54998333333333,7,6,22.7,3.2
"Hutchison / Beaubien","Rosemont - La Petite-Patrie",45.5260585101832,-73.6129689216614,23.65395,7,1,20.4,0
"CHU Ste-Justine (de la Côte Ste-Catherine / Hudson)","Côte-des-Neiges - Notre-Dame-de-Grâce",45.5039816854912,-73.6228394508362,7.98141666666667,10,5,17.1,0
"Mackay / de Maisonneuve","Ville-Marie",45.496840189747,-73.5792407642475,43.6708833333333,6,6,18.5,4.8
"Square St-Louis (du Square St-Louis / Laval)","Le Plateau-Mont-Royal",45.5160908019707,-73.5701286792755,5.52806666666667,9,6,21.5,0
"Métro Place-des-Arts (du Président-Kennedy / Jeanne-Mance)","Ville-Marie",45.5082046150514,-73.5688143968582,6.62945,8,2,15.5,1.7
"de Bordeaux / Masson","Le Plateau-Mont-Royal",45.539037937964,-73.5825204849243,7.7933,10,5,5.7,0.8
"Cathcart / McGill College","Ville-Marie",45.5011876814898,-73.570454878145,11.0276666666667,5,7,20.4,0.4
"Sherbrooke / Jeanne-d'Arc","Rosemont - La Petite-Patrie",45.5539815605889,-73.554963881561,31.0592,6,1,23.4,0.4
"St-Dominique / Bernard","Le Plateau-Mont-Royal",45.5279333201525,-73.6012225133891,3.26533333333333,5,2,17.3,4.3
"BAnQ (Berri)","Ville-Marie",45.5160138767067,-73.5629195719957,6.32893333333333,5,3,23.8,4.1
"Clark / Prince-Arthur","Le Plateau-Mont-Royal",45.5133425123071,-73.57301607728,10.2234666666667,8,6,27.4,0
"Lionel-Groulx / Georges-Vanier","Le Sud-Ouest",45.4863282812742,-73.5735726356506,9.94665,5,5,17.4,0.9
"Cartier / St-Joseph","Le Plateau-Mont-Royal",45.5358282368643,-73.578690290451,18.43195,7,3,25.3,9
"Parc Ludger-Duvernay (St-André / St-Hubert)","Le Plateau-Mont-Royal",45.5314746414748,-73.5924205183983,2.61605,8,6,21.4,0
"Boyer / St-Zotique","Rosemont - La Petite-Patrie",45.5386622004592,-73.6058074235916,11.67065,10,7,14,3.6
"St-Denis / Ste-Catherine","Ville-Marie",45.5137229122146,-73.5603104531765,23.0947166666667,9,3,14.5,10.4
"Cartier / Rosemont","Rosemont - La Petite-Patrie",45.541247223706,-73.5910445451736,28.4903666666667,6,1,15.2,2.2
"de l'Esplanade / Villeneuve","Le Plateau-Mont-Royal",45.5194318421386,-73.5909595385965,3.03851666666667,6,7,15.8,0.6
"Peel / Ottawa","Le Sud-Ouest",45.4941995535705,-73.5599845647812,42.6273666666667,5,5,14.2,0.2
"de Bordeaux / St-Zotique","Rosemont - La Petite-Patrie",45.5465343157011,-73.5986633598804,23.8664833333333,6,5,15.7,0
"St-Hubert / René-Levesque","Ville-Marie",45.5144819716506,-73.5568732023239,2.17158333333333,9,5,20.1,0
"Mackay / de Maisonneuve","Ville-Marie",45.496840189747,-73.5792407642475,20.9427,6,5,15.7,0
"de Gaspé / Marmier","Rosemont - La Petite-Patrie",45.5296681740247,-73.6016694456339,13.6737666666667,6,6,19.8,0.7
"de l'Esplanade / du Mont-Royal","Le Plateau-Mont-Royal",45.5182529085522,-73.5883381962776,5.59625,10,6,12.5,3.1
"St-Dominique / St-Zotique","Rosemont - La Petite-Patrie",45.532264610185,-73.6110632121563,18.7589333333333,8,4,21.3,3.4
"de Lanaudière / du Mont-Royal","Le Plateau-Mont-Royal",45.5300880233173,-73.5768820847443,10.1731333333333,8,4,16.8,0
"Gilford / Papineau","Le Plateau-Mont-Royal",45.5343936461316,-73.5782369971275,11.4598,9,5,16.6,0
"Roy / St-Denis","Le Plateau-Mont-Royal",45.51908,-73.5727,6.78276666666667,7,2,25.9,0
"Ste-Catherine / St-Mathieu","Ville-Marie",45.4938469014278,-73.5791784524918,3.26673333333333,7,3,25.3,9
"Labadie / du Parc","Le Plateau-Mont-Royal",45.5198946757576,-73.5968273878098,10.5567166666667,6,1,23.7,0.3
"Earnscliffe / Queen-Mary","Côte-des-Neiges - Notre-Dame-de-Grâce",45.4818439915067,-73.6303972452879,6.95336666666667,7,6,25,0
"Berri / Cherrier","Le Plateau-Mont-Royal",45.5192661569113,-73.5692971944809,10.671,10,7,2.7,0
"de Gaspé / Villeray","Villeray—Saint-Michel—Parc-Extension",45.5388872323008,-73.6239069700241,22.3194666666667,6,2,26.7,0
"Mansfield / Ste-Catherine","Ville-Marie",45.5014066403113,-73.571654856205,15.4762,10,2,16.4,3.1
"de Gaspé / Jarry","Villeray—Saint-Michel—Parc-Extension",45.540780049798,-73.6304005980492,3.28786666666667,6,6,14.8,0.3
"Parc du Pélican (2e avenue / St-Joseph)","Rosemont - La Petite-Patrie",45.5445808311682,-73.5717111825943,20.3115666666667,6,6,21,0
"St-Zotique / Clark","Rosemont - La Petite-Patrie",45.531437600982,-73.6127007007599,14.5083666666667,9,1,13.7,0.2
"Chomedey / de Maisonneuve","Ville-Marie",45.491750449904,-73.5839447379112,11.5959,7,2,21.8,0.7
"Parc de la Confédération (Fielding / West Hill)","Côte-des-Neiges - Notre-Dame-de-Grâce",45.4718819935861,-73.6400216817856,8.70206666666667,6,4,27.2,1.3
"Drolet / Marie-Anne","Le Plateau-Mont-Royal",45.5224025734141,-73.5811766982079,9.91356666666667,5,4,11.1,0.9
"Boyer / Beaubien","Rosemont - La Petite-Patrie",45.537041,-73.602026,5.44446666666667,6,2,15,0
"Bourbonnière / du Mont-Royal","Rosemont - La Petite-Patrie",45.5535845633909,-73.5605290532112,13.2683333333333,9,1,15.7,0
"Clark / St-Viateur","Le Plateau-Mont-Royal",45.5251943015533,-73.5993563756347,4.27538333333333,8,1,18.4,4
"Hotel-de-Ville / du Mont-Royal","Le Plateau-Mont-Royal",45.5221780041457,-73.5846085846424,2.19035,6,7,21.8,50.7
"Cartier / Rosemont","Rosemont - La Petite-Patrie",45.541247223706,-73.5910445451736,6.72765,6,2,22.4,0.2
"Guy / Sainte-Catherine","Ville-Marie",45.4949751285313,-73.5777704324846,15.3135666666667,5,1,22.1,0.2
"Laurier / de Bordeaux","Le Plateau-Mont-Royal",45.5372512837128,-73.5791838169098,4.8778,6,6,18.5,4.8
"Villeneuve / du Parc","Le Plateau-Mont-Royal",45.5181976235214,-73.5923923552036,2.72126666666667,9,5,20.1,0
"Hutchison / Beaubien","Rosemont - La Petite-Patrie",45.5260585101832,-73.6129689216614,6.87665,10,1,17.3,2.2
"Gilford / de Brébeuf","Le Plateau-Mont-Royal",45.5308702477731,-73.581557571888,9.59136666666667,8,3,24,0
"de Brébeuf / du Mont-Royal","Le Plateau-Mont-Royal",45.5292235552447,-73.5778491497695,10.40565,5,3,16.7,2.3
"de l'Hotel-de-Ville / Ontario","Ville-Marie",45.5137452022244,-73.5666632652283,3.87963333333333,10,5,5.7,0.8
"Bloomfield / Bernard","Outremont",45.5203381937083,-73.6077547073364,7.42043333333333,5,6,12.8,0.5
"Boyer / du Mont-Royal","Le Plateau-Mont-Royal",45.5274321263806,-73.5799167305231,10.1681666666667,8,3,24,0
"St-Hubert / Duluth","Le Plateau-Mont-Royal",45.5224256527886,-73.574184179306,18.5149666666667,9,3,21.7,0
"Monk / de Biencourt","Le Sud-Ouest",45.4586631924103,-73.5960227251053,16.0857333333333,8,1,18.8,0
"Richardson / Montmorency","Le Sud-Ouest",45.4849660611648,-73.5603225231171,3.60021666666667,5,4,18.9,0.2
"Hotel-de-Ville / du Mont-Royal","Le Plateau-Mont-Royal",45.5221780041457,-73.5846085846424,11.0146,10,4,7.5,0
"Parc Hilda-Ramacière (de Bullion / Prince-Arthur)","Le Plateau-Mont-Royal",45.5156213198234,-73.5721296072006,18.4265166666667,7,3,25.3,9
"Clark / Rachel","Le Plateau-Mont-Royal",45.5175374492075,-73.5824152455461,11.3249333333333,8,2,23.9,6.3
"St-Dominique / Napoléon","Le Plateau-Mont-Royal",45.5166644221988,-73.5772204399109,2.99313333333333,5,4,11.1,0.9
"Augustin-Cantin / Shearer","Le Sud-Ouest",45.4839016954336,-73.5636323690414,9.60998333333333,6,3,24.7,0.5
"St-Dominique / Jean-Talon","Villeray—Saint-Michel—Parc-Extension",45.5352039824168,-73.6175217570053,13.6889833333333,9,7,21.7,0
"Drolet / Jarry","Villeray—Saint-Michel—Parc-Extension",45.5419546323658,-73.6299419403076,7.25015,7,3,22.8,77
"Waverly / St-Viateur","Le Plateau-Mont-Royal",45.5238561444472,-73.6001265048981,4.28216666666667,7,1,20.9,0.4
"St-Dominique / de Bellechasse","Rosemont - La Petite-Patrie",45.5295246656531,-73.604888767004,10.2107333333333,8,5,20.1,150.2
"Berri / Laurier","Le Plateau-Mont-Royal",45.5280999552767,-73.5884387162514,3.73321666666667,8,5,27.4,0
"Métro Vendôme (de Marlowe / de Maisonneuve)","Côte-des-Neiges - Notre-Dame-de-Grâce",45.4739302823515,-73.6047345399856,13.9670166666667,8,5,19.2,0
"Marie-Anne / de la Roche","Le Plateau-Mont-Royal",45.5275505076019,-73.5762870311737,3.77333333333333,10,5,17.1,0
"Coloniale / Duluth","Le Plateau-Mont-Royal",45.5178687315083,-73.5784274339676,2.9358,9,5,20.3,0
"Aylmer / Sherbrooke","Le Plateau-Mont-Royal",45.506294568237,-73.5728269815445,9.76213333333333,9,1,22.4,0
"Calixa-Lavallée / Sherbrooke","Le Plateau-Mont-Royal",45.52479,-73.56545,5.97845,5,5,20.3,0.6
"Calixa-Lavallée / Rachel","Le Plateau-Mont-Royal",45.5278567943676,-73.5719096660614,4.05513333333333,7,7,23.8,0
